12 Aug 2020 17:04:53	41.43	1012.70	24.16	4.67
12 Aug 2020 17:04:53	41.48	1012.69	24.15	4.31
12 Aug 2020 17:04:53	41.31	1012.72	24.16	4.31
12 Aug 2020 17:04:53	41.51	1012.72	24.16	4.22
12 Aug 2020 17:04:53	41.58	1012.71	24.16	4.67
12 Aug 2020 17:04:54	41.32	1012.75	24.15	4.34
12 Aug 2020 17:04:54	41.37	1012.72	24.15	4.15
12 Aug 2020 17:04:54	41.66	1012.74	24.15	4.34
12 Aug 2020 17:04:54	41.47	1012.75	24.15	4.08
12 Aug 2020 17:04:54	41.44	1012.70	24.15	4.42
12 Aug 2020 17:04:55	41.37	1012.75	24.15	4.58
12 Aug 2020 17:04:55	41.59	1012.70	24.15	4.51
12 Aug 2020 17:04:55	41.57	1012.68	24.15	4.34
12 Aug 2020 17:04:55	41.72	1012.73	24.16	4.30
12 Aug 2020 17:04:55	41.59	1012.76	24.16	4.19
12 Aug 2020 17:04:55	41.66	1012.78	24.15	4.26
12 Aug 2020 17:04:56	41.60	1012.74	24.16	4.29
12 Aug 2020 17:04:56	41.49	1012.72	24.15	4.43
12 Aug 2020 17:04:56	41.60	1012.73	24.15	4.58
12 Aug 2020 17:04:56	41.57	1012.75	24.16	4.21
12 Aug 2020 17:04:56	41.62	1012.70	24.16	4.68
12 Aug 2020 17:04:56	41.57	1012.70	24.16	4.53
12 Aug 2020 17:04:57	41.80	1012.71	24.17	4.47
12 Aug 2020 17:04:57	41.61	1012.73	24.15	4.16
12 Aug 2020 17:04:57	41.39	1012.73	24.17	4.54
12 Aug 2020 17:04:57	41.52	1012.72	24.17	4.20
12 Aug 2020 17:04:57	41.44	1012.69	24.16	4.47
12 Aug 2020 17:04:58	41.54	1012.71	24.15	4.46
12 Aug 2020 17:04:58	41.73	1012.72	24.17	4.13
12 Aug 2020 17:04:58	41.44	1012.71	24.16	4.53
12 Aug 2020 17:04:58	41.50	1012.76	24.16	4.41
12 Aug 2020 17:04:58	41.59	1012.72	24.16	4.22
12 Aug 2020 17:04:58	41.53	1012.75	24.16	4.30
12 Aug 2020 17:04:59	41.47	1012.74	24.16	4.36
12 Aug 2020 17:04:59	41.46	1012.75	24.16	4.42
12 Aug 2020 17:04:59	41.42	1012.76	24.17	4.39
12 Aug 2020 17:04:59	41.38	1012.75	24.17	4.13
12 Aug 2020 17:04:59	41.51	1012.72	24.17	4.65
12 Aug 2020 17:05:00	41.48	1012.73	24.17	4.23
12 Aug 2020 17:05:00	41.43	1012.74	24.17	4.23
12 Aug 2020 17:05:00	41.41	1012.72	24.17	4.27
12 Aug 2020 17:05:00	41.54	1012.72	24.18	4.36
12 Aug 2020 17:05:00	41.51	1012.70	24.16	4.44
12 Aug 2020 17:05:00	41.79	1012.73	24.17	4.44
12 Aug 2020 17:05:01	41.43	1012.76	24.15	4.39
12 Aug 2020 17:05:01	41.45	1012.75	24.17	4.25
12 Aug 2020 17:05:01	41.56	1012.76	24.17	4.18
12 Aug 2020 17:05:01	41.63	1012.69	24.17	4.48
12 Aug 2020 17:05:01	41.36	1012.74	24.17	4.30
12 Aug 2020 17:05:01	41.33	1012.73	24.18	4.26
12 Aug 2020 17:05:02	41.54	1012.78	24.17	4.05
12 Aug 2020 17:05:02	41.59	1012.73	24.17	4.06
12 Aug 2020 17:05:02	41.54	1012.72	24.17	4.36
12 Aug 2020 17:05:02	41.41	1012.76	24.16	4.50
12 Aug 2020 17:05:02	41.36	1012.74	24.17	4.40
12 Aug 2020 17:05:03	41.38	1012.76	24.18	4.43
12 Aug 2020 17:05:03	41.18	1012.73	24.18	4.46
12 Aug 2020 17:05:03	41.53	1012.75	24.17	4.12
12 Aug 2020 17:05:03	41.51	1012.62	24.18	4.23
12 Aug 2020 17:05:03	41.66	1012.76	24.18	4.35
12 Aug 2020 17:05:03	41.35	1012.73	24.17	4.34
12 Aug 2020 17:05:04	41.33	1012.75	24.17	4.19
12 Aug 2020 17:05:04	41.56	1012.73	24.17	4.43
12 Aug 2020 17:05:04	41.42	1012.76	24.17	4.11
12 Aug 2020 17:05:04	41.41	1012.71	24.17	4.20
12 Aug 2020 17:05:04	41.48	1012.74	24.17	4.33
12 Aug 2020 17:05:05	41.45	1012.73	24.18	4.23
12 Aug 2020 17:05:05	41.55	1012.77	24.18	4.05
12 Aug 2020 17:05:05	41.53	1012.74	24.18	4.23
12 Aug 2020 17:05:05	41.40	1012.75	24.17	4.29
12 Aug 2020 17:05:05	41.42	1012.72	24.17	4.09
12 Aug 2020 17:05:05	41.43	1012.77	24.18	4.40
12 Aug 2020 17:05:06	41.42	1012.74	24.19	4.30
12 Aug 2020 17:05:06	41.39	1012.71	24.19	4.49
12 Aug 2020 17:05:06	41.47	1012.73	24.18	4.19
12 Aug 2020 17:05:06	41.62	1012.73	24.18	4.49
12 Aug 2020 17:05:06	41.27	1012.73	24.18	4.16
12 Aug 2020 17:05:06	41.43	1012.71	24.18	4.06
12 Aug 2020 17:05:07	41.43	1012.74	24.18	4.14
12 Aug 2020 17:05:07	41.13	1012.75	24.18	4.35
12 Aug 2020 17:05:07	41.35	1012.74	24.18	4.15
12 Aug 2020 17:05:07	41.42	1012.73	24.19	3.82
12 Aug 2020 17:05:07	41.45	1012.75	24.18	4.22
12 Aug 2020 17:05:08	41.40	1012.71	24.18	4.18
12 Aug 2020 17:05:08	41.47	1012.73	24.18	4.21
12 Aug 2020 17:05:08	41.38	1012.72	24.19	4.29
12 Aug 2020 17:05:08	41.29	1012.71	24.18	4.23
12 Aug 2020 17:05:08	41.41	1012.73	24.18	4.30
12 Aug 2020 17:05:08	41.29	1012.73	24.18	4.53
12 Aug 2020 17:05:09	41.47	1012.71	24.18	4.26
12 Aug 2020 17:05:09	41.38	1012.74	24.19	4.35
12 Aug 2020 17:05:09	41.35	1012.71	24.18	4.47
12 Aug 2020 17:05:09	41.30	1012.72	24.18	4.47
12 Aug 2020 17:05:09	41.36	1012.73	24.18	4.39
12 Aug 2020 17:05:09	41.27	1012.72	24.19	4.28
12 Aug 2020 17:05:10	41.54	1012.73	24.19	4.32
12 Aug 2020 17:05:10	41.33	1012.72	24.19	4.39
12 Aug 2020 17:05:10	41.46	1012.72	24.19	4.49
12 Aug 2020 17:05:10	41.48	1012.75	24.19	4.20
12 Aug 2020 17:05:10	41.26	1012.72	24.18	4.35
12 Aug 2020 17:05:11	41.54	1012.72	24.19	4.53
12 Aug 2020 17:05:11	41.51	1012.73	24.18	4.06
12 Aug 2020 17:05:11	41.41	1012.75	24.18	4.37
12 Aug 2020 17:05:11	41.34	1012.76	24.18	4.36
12 Aug 2020 17:05:11	41.51	1012.73	24.19	4.32
